,accuracy_results,error_results,precision_results,recall_results,f1_results,gmean_results
0,0.9708029197080292,0.029197080291970767,0.9277159367396592,0.9791666666666666,0.9591836734693877,0.9727081004541591
1,0.9635036496350365,0.03649635036496346,0.9142584040915637,0.9583333333333334,0.9484536082474228,0.962304506144919
2,0.9781021897810219,0.021897810218978075,0.9464999503451015,0.9791666666666666,0.9690721649484536,0.978347035232547
3,0.9558823529411765,0.044117647058823484,0.9095999359664696,0.8936170212765957,0.9333333333333332,0.9399874363990695
4,0.9779411764705882,0.022058823529411797,0.9465536214485794,0.9791666666666666,0.9690721649484536,0.9782192386105881
5,0.9781021897810219,0.021897810218978075,0.9464999503451015,0.9791666666666666,0.9690721649484536,0.978347035232547
6,0.9635036496350365,0.03649635036496346,0.925493376588267,0.9166666666666666,0.946236559139785,0.952033109297414
7,0.9635036496350365,0.03649635036496346,0.9096685511187442,0.9791666666666666,0.9494949494949494,0.967036284753557
8,0.9926470588235294,0.007352941176470562,0.9791666666666666,1.0,0.9894736842105264,0.9943661523522511
9,0.9485294117647058,0.05147058823529416,0.8875677930746767,0.9166666666666666,0.9263157894736843,0.9409658158863512
10,0.9781021897810219,0.021897810218978075,0.9525418025573329,0.9583333333333334,0.968421052631579,0.9734297833285979
11,0.9781021897810219,0.021897810218978075,0.9464999503451015,0.9791666666666666,0.9690721649484536,0.978347035232547
12,0.948905109489051,0.051094890510948954,0.8828671979740801,0.9375,0.9278350515463918,0.9462373743090715
13,0.9558823529411765,0.044117647058823484,0.90364344319288,0.9148936170212766,0.9347826086956522,0.9456924499525218
14,0.9705882352941176,0.02941176470588236,0.9277696078431371,0.9791666666666666,0.9591836734693877,0.9725152877196763
15,0.9781021897810219,0.021897810218978075,0.9411764705882353,1.0,0.9696969696969697,0.9830015945213215
16,0.9635036496350365,0.03649635036496346,0.9195041931977015,0.9375,0.9473684210526315,0.9573048544061933
17,0.9708029197080292,0.029197080291970767,0.9390173754363694,0.9375,0.9574468085106383,0.9627908870231539
18,0.9632352941176471,0.03676470588235292,0.9175259835664146,0.9361702127659575,0.9462365591397849,0.9566256738635088
19,0.9705882352941176,0.02941176470588236,0.9230769230769231,1.0,0.9600000000000001,0.9770084209183945
20,0.9562043795620438,0.04379562043795615,0.8923152957140184,0.9791666666666666,0.9400000000000001,0.9613310061424142
21,0.9781021897810219,0.021897810218978075,0.9593978102189781,0.9375,0.967741935483871,0.9682458365518543
22,0.9708029197080292,0.029197080291970767,0.9330013179237633,0.9583333333333334,0.9583333333333334,0.967883129726409
23,0.9632352941176471,0.03676470588235292,0.9123122653316645,0.9574468085106383,0.9473684210526315,0.9618593039438322
24,0.9779411764705882,0.022058823529411797,0.9465536214485794,0.9791666666666666,0.9690721649484536,0.9782192386105881
25,0.9854014598540146,0.014598540145985384,0.96,1.0,0.9795918367346939,0.9887002022289874
26,0.9708029197080292,0.029197080291970767,0.9230769230769231,1.0,0.9600000000000001,0.9772697579354848
27,0.9708029197080292,0.029197080291970767,0.9458637469586374,0.9166666666666666,0.9565217391304348,0.9574271077563381
28,0.9632352941176471,0.03676470588235292,0.9077784730913642,0.9787234042553191,0.9484536082474226,0.9668173744429415
29,0.9632352941176471,0.03676470588235292,0.9196652065081352,0.9375,0.9473684210526315,0.9571798064199756
30,0.9781021897810219,0.021897810218978075,0.9525418025573329,0.9583333333333334,0.968421052631579,0.9734297833285979
31,0.9416058394160584,0.058394160583941646,0.8739057706548186,0.8958333333333334,0.9148936170212766,0.9303959931770183
32,0.9854014598540146,0.014598540145985384,0.96,1.0,0.9795918367346939,0.9887002022289874
33,0.9411764705882353,0.05882352941176472,0.8595118898623278,0.9574468085106383,0.9183673469387754,0.9449337715713142
34,0.9926470588235294,0.007352941176470562,0.9795918367346939,1.0,0.9896907216494846,0.9943019479194254
35,0.9635036496350365,0.03649635036496346,0.9195041931977015,0.9375,0.9473684210526315,0.9573048544061933
36,0.9708029197080292,0.029197080291970767,0.9330013179237633,0.9583333333333334,0.9583333333333334,0.967883129726409
37,0.9635036496350365,0.03649635036496346,0.9142584040915637,0.9583333333333334,0.9484536082474228,0.962304506144919
38,0.9264705882352942,0.07352941176470584,0.8276324178808416,0.9574468085106383,0.9,0.9334796055821316
39,0.9926470588235294,0.007352941176470562,0.9865196078431372,0.9791666666666666,0.9894736842105264,0.9895285072531598
40,0.9635036496350365,0.03649635036496346,0.925493376588267,0.9166666666666666,0.946236559139785,0.952033109297414
41,0.9781021897810219,0.021897810218978075,0.9525418025573329,0.9583333333333334,0.968421052631579,0.9734297833285979
42,0.9562043795620438,0.04379562043795615,0.8962652068126521,0.9583333333333334,0.9387755102040817,0.9566933533189431
43,0.9705882352941176,0.02941176470588236,0.9215686274509803,1.0,0.9591836734693878,0.9772697579354848
44,0.9779411764705882,0.022058823529411797,0.9411764705882353,1.0,0.9696969696969697,0.9828067413836206
45,0.9635036496350365,0.03649635036496346,0.9096685511187442,0.9791666666666666,0.9494949494949494,0.967036284753557
46,0.9781021897810219,0.021897810218978075,0.9464999503451015,0.9791666666666666,0.9690721649484536,0.978347035232547
47,0.9562043795620438,0.04379562043795615,0.8962652068126521,0.9583333333333334,0.9387755102040817,0.9566933533189431
48,1.0,0.0,1.0,1.0,1.0,1.0
49,0.9558823529411765,0.044117647058823484,0.9062233589087809,0.9166666666666666,0.9361702127659574,0.9464847243000456
