,accuracy_results,error_results,precision_results,recall_results,f1_results,gmean_results
0,0.9635036496350365,0.03649635036496346,0.9142584040915637,0.9583333333333334,0.9484536082474228,0.962304506144919
1,0.9708029197080292,0.029197080291970767,0.9277159367396592,0.9791666666666666,0.9591836734693877,0.9727081004541591
2,0.9635036496350365,0.03649635036496346,0.9096685511187442,0.9791666666666666,0.9494949494949494,0.967036284753557
3,0.9632352941176471,0.03676470588235292,0.9235123449766754,0.9148936170212766,0.945054945054945,0.9511119352942847
4,0.9852941176470589,0.014705882352941124,0.96,1.0,0.9795918367346939,0.9885710532241612
5,0.9854014598540146,0.014598540145985384,0.96,1.0,0.9795918367346939,0.9887002022289874
6,0.9781021897810219,0.021897810218978075,0.9464999503451015,0.9791666666666666,0.9690721649484536,0.978347035232547
7,0.9635036496350365,0.03649635036496346,0.9096685511187442,0.9791666666666666,0.9494949494949494,0.967036284753557
8,0.9926470588235294,0.007352941176470562,0.9791666666666666,1.0,0.9894736842105264,0.9943661523522511
9,0.9338235294117647,0.06617647058823528,0.8563569044639132,0.8958333333333334,0.9052631578947369,0.9247235459117695
10,0.9781021897810219,0.021897810218978075,0.9525418025573329,0.9583333333333334,0.968421052631579,0.9734297833285979
11,0.9927007299270073,0.007299270072992692,0.9795918367346939,1.0,0.9896907216494846,0.9943661523522511
12,0.948905109489051,0.051094890510948954,0.8828671979740801,0.9375,0.9278350515463918,0.9462373743090715
13,0.9411764705882353,0.05882352941176472,0.8664420951721566,0.9148936170212766,0.9148936170212766,0.934759221817645
14,0.9779411764705882,0.022058823529411797,0.9411764705882353,1.0,0.9696969696969697,0.9828067413836206
15,0.9781021897810219,0.021897810218978075,0.9411764705882353,1.0,0.9696969696969697,0.9830015945213215
16,0.9708029197080292,0.029197080291970767,0.9277159367396592,0.9791666666666666,0.9591836734693877,0.9727081004541591
17,0.9635036496350365,0.03649635036496346,0.925493376588267,0.9166666666666666,0.946236559139785,0.952033109297414
18,0.9705882352941176,0.02941176470588236,0.9314102734801482,0.9574468085106383,0.9574468085106385,0.9674353466213759
19,0.9632352941176471,0.03676470588235292,0.9056603773584906,1.0,0.9504950495049505,0.9711754826918862
20,0.9708029197080292,0.029197080291970767,0.9230769230769231,1.0,0.9600000000000001,0.9772697579354848
21,0.9781021897810219,0.021897810218978075,0.9593978102189781,0.9375,0.967741935483871,0.9682458365518543
22,0.9781021897810219,0.021897810218978075,0.9464999503451015,0.9791666666666666,0.9690721649484536,0.978347035232547
23,0.9632352941176471,0.03676470588235292,0.9077784730913642,0.9787234042553191,0.9484536082474226,0.9668173744429415
24,0.9852941176470589,0.014705882352941124,0.9661203022875816,0.9791666666666666,0.9791666666666666,0.9838901222836179
25,0.9781021897810219,0.021897810218978075,0.9464999503451015,0.9791666666666666,0.9690721649484536,0.978347035232547
26,0.9708029197080292,0.029197080291970767,0.9230769230769231,1.0,0.9600000000000001,0.9772697579354848
27,0.9854014598540146,0.014598540145985384,0.9729318734793188,0.9583333333333334,0.9787234042553191,0.9789450103725609
28,0.9558823529411765,0.044117647058823484,0.8901230705047977,0.9787234042553191,0.9387755102040817,0.9611133873493277
29,0.9705882352941176,0.02941176470588236,0.933108660130719,0.9583333333333334,0.9583333333333334,0.9677566999525399
30,0.9781021897810219,0.021897810218978075,0.9464999503451015,0.9791666666666666,0.9690721649484536,0.978347035232547
31,0.9562043795620438,0.04379562043795615,0.9060086744948693,0.9166666666666666,0.9361702127659574,0.9466083750582059
32,0.9854014598540146,0.014598540145985384,0.96,1.0,0.9795918367346939,0.9887002022289874
33,0.9411764705882353,0.05882352941176472,0.8568109901527853,0.9787234042553191,0.9199999999999999,0.9496026321450519
34,0.9926470588235294,0.007352941176470562,0.9795918367346939,1.0,0.9896907216494846,0.9943019479194254
35,0.9708029197080292,0.029197080291970767,0.9330013179237633,0.9583333333333334,0.9583333333333334,0.967883129726409
36,0.9781021897810219,0.021897810218978075,0.9525418025573329,0.9583333333333334,0.968421052631579,0.9734297833285979
37,0.9708029197080292,0.029197080291970767,0.9277159367396592,0.9791666666666666,0.9591836734693877,0.9727081004541591
38,0.9264705882352942,0.07352941176470584,0.8276324178808416,0.9574468085106383,0.9,0.9334796055821316
39,1.0,0.0,1.0,1.0,1.0,1.0
40,0.9635036496350365,0.03649635036496346,0.925493376588267,0.9166666666666666,0.946236559139785,0.952033109297414
41,0.9854014598540146,0.014598540145985384,0.9660666311841037,0.9791666666666666,0.9791666666666666,0.983953654400191
42,0.9562043795620438,0.04379562043795615,0.8962652068126521,0.9583333333333334,0.9387755102040817,0.9566933533189431
43,0.9705882352941176,0.02941176470588236,0.9215686274509803,1.0,0.9591836734693878,0.9772697579354848
44,0.9779411764705882,0.022058823529411797,0.9411764705882353,1.0,0.9696969696969697,0.9828067413836206
45,0.9708029197080292,0.029197080291970767,0.9230769230769231,1.0,0.9600000000000001,0.9772697579354848
46,0.9781021897810219,0.021897810218978075,0.9464999503451015,0.9791666666666666,0.9690721649484536,0.978347035232547
47,0.948905109489051,0.051094890510948954,0.8789776251133057,0.9583333333333334,0.9292929292929293,0.9510490954848082
48,1.0,0.0,1.0,1.0,1.0,1.0
49,0.9485294117647058,0.05147058823529416,0.8875677930746767,0.9166666666666666,0.9263157894736843,0.9409658158863512
